order_id,order_date,customer_id,customer_name,segment,region,category,sub_category,product_name,unit_price,quantity,discount,sales,profit,shipping_mode
ORD-20246568,2024-03-26,CUST-0815,Customer_815,Home Office,East,Furniture,Standing Desks,Furniture - Standing Desks,354.04,2,0.05,672.68,41.44,Standard Class
ORD-20246569,2025-01-01,CUST-0719,Customer_719,Corporate,East,Technology,Smartphones,Technology - Smartphones,96.28,1,0.0,96.28,28.33,Standard Class
ORD-20246570,2025-05-28,CUST-0687,Customer_687,Consumer,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,21.98,1,0.05,20.88,4.32,Standard Class
ORD-20246571,2025-05-11,CUST-0447,Customer_447,Consumer,East,Furniture,Standing Desks,Furniture - Standing Desks,153.54,1,0.05,145.86,7.22,Second Class
ORD-20246572,2024-11-01,CUST-0100,Customer_100,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,88.49,5,0.2,353.96,26.93,Same Day
ORD-20246573,2025-08-18,CUST-0403,Customer_403,Consumer,East,Technology,Printers,Technology - Printers,727.61,1,0.0,727.61,217.14,Same Day
ORD-20246574,2024-05-30,CUST-0292,Customer_292,Consumer,West,Technology,Printers,Technology - Printers,419.72,4,0.05,1594.94,432.48,Standard Class
ORD-20246575,2024-09-27,CUST-0037,Customer_37,Corporate,West,Technology,Printers,Technology - Printers,961.16,1,0.05,913.1,241.86,Second Class
ORD-20246576,2024-11-24,CUST-0422,Customer_422,Home Office,North,Technology,Peripherals,Technology - Peripherals,1186.42,1,0.05,1127.1,296.82,First Class
ORD-20246577,2025-09-05,CUST-0589,Customer_589,Consumer,Central,Technology,Networking,Technology - Networking,215.83,1,0.15,183.46,31.95,Standard Class
ORD-20246578,2024-10-28,CUST-0359,Customer_359,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,169.27,1,0.0,169.27,40.72,Second Class
ORD-20246579,2024-01-13,CUST-0830,Customer_830,Corporate,West,Technology,Networking,Technology - Networking,969.61,1,0.1,872.65,181.79,Standard Class
ORD-20246580,2025-09-24,CUST-0103,Customer_103,Home Office,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,131.89,2,0.15,224.21,23.65,Standard Class
ORD-20246581,2024-05-30,CUST-0343,Customer_343,Corporate,North,furniture  ,Standing Desks,Furniture - Standing Desks,419.01,3,0.0,1257.03,123.96,Standard Class
ORD-20246582,2025-04-17,CUST-0646,Customer_646,Home Office,South,Technology,Peripherals,Technology - Peripherals,1072.14,1,0.2,857.71,101.95,Standard Class
ORD-20246583,2024-12-03,CUST-0216,Customer_216,Corporate,South,Technology,Smartphones,Technology - Smartphones,1160.58,1,0.15,986.49,166.18,Standard Class
ORD-20246584,2024-04-26,CUST-0410,Customer_410,Consumer,West,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,39.36,3,0.0,118.08,28.17,Second Class
ORD-20246585,2024-12-10,CUST-0543,Customer_543,Consumer,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,54.84,2,0.15,93.23,10.11,Standard Class
ORD-20246586,2025-07-27,CUST-0461,Customer_461,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,45.2,1,0.2,36.16,3.13,Standard Class
ORD-20246587,2025-10-06,CUST-0510,Customer_510,Corporate,North,Furniture,Bookcases,Furniture - Bookcases,339.71,2,0.0,679.42,70.33,Standard Class
ORD-20246588,2025-03-16,CUST-0821,Customer_821,Consumer,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,151.83,1,0.1,136.65,16.05,Standard Class
ORD-20246589,22/04/2025,CUST-0461,Customer_461,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,66.53,1,0.1,59.88,8.24,Second Class
ORD-20246590,2025-07-18,CUST-0595,Customer_595,Consumer,West,Furniture,Filing Cabinets,Furniture - Filing Cabinets,796.61,2,0.0,1593.22,97.74,First Class
ORD-20246591,2025-11-03,CUST-0235,Customer_235,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,93.72,1,0.0,93.72,21.73,Standard Class
ORD-20246592,2024-12-07,CUST-0135,Customer_135,Consumer,East,Furniture,Filing Cabinets,Furniture - Filing Cabinets,116.49,1,0.0,116.49,10.33,Standard Class
ORD-20246593,2025-03-21,CUST-0046,Customer_46,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,22.63,1,0.0,22.63,5.35,Standard Class
ORD-20246594,2024-04-22,CUST-0692,Customer_692,Consumer,West,Technology,Printers,Technology - Printers,702.35,2,0.0,1404.7,413.09,Standard Class
ORD-20246595,2025-04-06,CUST-0776,Customer_776,Home Office,East,Technology,Peripherals,Technology - Peripherals,1003.2,4,0.0,4012.8,1149.7,Standard Class
ORD-20246596,2025-09-12,CUST-0519,Customer_519,Corporate,East,Technology,Peripherals,Technology - Peripherals,1258.37,1,0.0,1258.37,346.91,Standard Class
ORD-20246597,2024-12-01,CUST-0114,Customer_114,Home Office,South,Technology,Networking,Technology - Networking,493.71,1,0.1,444.34,95.34,Second Class
ORD-20246598,2024-04-03,CUST-0335,Customer_335,Consumer,South,Technology,Laptops & PCs,Technology - Laptops & PCs,893.95,3,0.0,2681.85,769.99,Standard Class
ORD-20246599,2025-08-04,CUST-0751,Customer_751,Consumer,Central,Furniture,Standing Desks,Furniture - Standing Desks,718.47,1,0.0,718.47,53.02,Standard Class
ORD-20246600,2025-06-22,CUST-0519,Customer_519,Corporate,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,603.58,2,0.0,1207.16,119.38,Standard Class
ORD-20246601,2025-09-02,CUST-0677,Customer_677,Home Office,South,Technology,Smartphones,Technology - Smartphones,237.49,8,0.05,1804.92,454.56,Standard Class
ORD-20246602,2024-06-07,CUST-0263,Customer_263,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,160.41,1,0.05,152.39,28.35,Same Day
ORD-20246603,2024-01-06,CUST-0446,Customer_446,Consumer,West,Technology,Laptops & PCs,Technology - Laptops & PCs,622.58,1,0.2,498.06,73.56,Standard Class
ORD-20246604,2025-03-05,CUST-0703,Customer_703,Consumer,North,Technology,Printers,Technology - Printers,1258.59,1,0.0,1258.59,362.18,Standard Class
ORD-20246605,2024-08-28,CUST-0418,Customer_418,Consumer,South,technology  ,Networking,Technology - Networking,1165.75,3,0.0,3497.25,1037.15,Standard Class
ORD-20246606,2024-05-26,CUST-0333,Customer_333,Consumer,North,Furniture,Standing Desks,Furniture - Standing Desks,670.1,3,0.1,1809.27,-19.36,Second Class
ORD-20246607,2024-11-07,CUST-0342,Customer_342,Consumer,Central,Technology,Smartphones,Technology - Smartphones,767.57,1,0.0,767.57,233.41,Standard Class
ORD-20246608,2025-11-06,CUST-0167,Customer_167,Consumer,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,47.79,1,0.0,47.79,11.44,Standard Class
ORD-20246609,2024-04-11,CUST-0029,Customer_29,Corporate,East,Technology,Laptops & PCs,Technology - Laptops & PCs,211.0,1,0.0,211.0,61.36,First Class
ORD-20246610,2025-08-24,CUST-0367,Customer_367,Corporate,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,596.77,3,0.0,1790.31,142.32,Standard Class
ORD-20246611,2024-03-23,CUST-0385,Customer_385,Consumer,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,151.4,1,0.0,151.4,37.76,Standard Class
ORD-20246612,2025-05-08,CUST-0685,Customer_685,Corporate,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,124.81,1,0.0,124.81,27.48,Standard Class
ORD-20246613,2024-11-19,CUST-0004,Customer_4,Consumer,North,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,815.64,1,0.0,815.64,59.94,Standard Class
ORD-20246614,2025-07-26,CUST-0755,Customer_755,Consumer,East,Furniture,Standing Desks,Furniture - Standing Desks,339.51,8,0.05,2580.28,67.09,First Class
ORD-20246615,2025-02-10,CUST-0693,Customer_693,Consumer,North,Technology,Smartphones,Technology - Smartphones,101.08,2,,192.05,44.12,Standard Class
ORD-20246616,2025-11-13,CUST-0754,Customer_754,Corporate,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,113.78,1,0.1,102.4,13.97,Second Class
ORD-20246617,2024-10-24,CUST-0549,Customer_549,Consumer,Central,technology  ,Laptops & PCs,Technology - Laptops & PCs,180.32,1,0.05,171.3,43.63,Standard Class
ORD-20246618,2025-08-06,CUST-0422,Customer_422,Home Office,North,Technology,Printers,Technology - Printers,125.02,2,0.05,237.54,50.74,First Class
ORD-20246619,2025-02-23,CUST-0388,Customer_388,Corporate,North,technology  ,Peripherals,Technology - Peripherals,977.56,4,0.15,3323.7,459.78,Standard Class
ORD-20246620,2024-10-30,CUST-0603,Customer_603,Consumer,North,Technology,Peripherals,Technology - Peripherals,1021.7,1,0.0,1021.7,312.16,Standard Class
ORD-20246621,2025-08-03,CUST-0075,Customer_75,Corporate,South,Furniture,Filing Cabinets,Furniture - Filing Cabinets,817.43,1,0.0,817.43,86.04,Standard Class
ORD-20246622,2025-02-10,CUST-0369,Customer_369,Consumer,South,Technology,Networking,Technology - Networking,860.23,1,0.0,860.23,258.45,Second Class
ORD-20246623,2025-12-17,CUST-0388,Customer_388,Corporate,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,115.72,1,0.0,115.72,28.3,Standard Class
ORD-20246624,2025-11-18,CUST-0775,Customer_775,Home Office,North,technology  ,Printers,Technology - Printers,378.33,1,0.1,340.5,68.04,Standard Class
ORD-20246625,2025-02-14,CUST-0327,Customer_327,Corporate,Central,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,807.23,2,0.1,1453.01,36.28,Second Class
ORD-20246626,2025-11-01,CUST-0666,Customer_666,Corporate,North,Technology,Peripherals,Technology - Peripherals,823.68,3,0.1,2223.94,395.46,Standard Class
ORD-20246627,2025-08-09,CUST-0314,Customer_314,Consumer,South,Technology,Networking,Technology - Networking,419.18,1,0.05,398.22,97.32,Standard Class
ORD-20246628,2024-04-01,CUST-0491,Customer_491,Consumer,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,38.86,4,0.15,132.12,11.58,Standard Class
ORD-20246629,2025-11-03,CUST-0506,Customer_506,Corporate,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,65.74,1,0.2,52.59,3.55,Second Class
ORD-20246630,2025-09-09,CUST-0755,Customer_755,Consumer,East,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,450.12,2,0.3,630.17,-105.66,Standard Class
ORD-20246631,2025-03-04,CUST-0078,Customer_78,Consumer,North,Furniture,Standing Desks,Furniture - Standing Desks,488.16,2,0.1,878.69,6.03,Standard Class
ORD-20246632,2024-04-27,CUST-0812,Customer_812,Home Office,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,163.69,1,0.0,163.69,33.73,Standard Class
ORD-20246633,2024-10-31,CUST-0227,Customer_227,Consumer,East,Technology,Networking,Technology - Networking,634.91,3,0.0,1904.73,537.36,Standard Class
ORD-20246634,2025-07-30,CUST-0583,Customer_583,Home Office,South,Office Supplies,Desk Organization,Office Supplies - Desk Organization,145.01,4,0.2,464.03,35.87,Standard Class
ORD-20246635,2025-12-02,CUST-0478,Customer_478,Corporate,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,152.12,1,0.15,129.3,14.16,Standard Class
ORD-20246636,2024-08-17,CUST-0110,Customer_110,Consumer,West,Furniture,Filing Cabinets,Furniture - Filing Cabinets,209.83,5,0.0,1049.15,82.71,Second Class
ORD-20246637,2024-08-04,CUST-0325,Customer_325,Corporate,East,Technology,Smartphones,Technology - Smartphones,327.82,2,0.0,655.64,197.16,Standard Class
ORD-20246638,2025-11-16,CUST-0507,Customer_507,Corporate,East,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,68.86,1,0.15,58.53,4.62,Second Class
ORD-20246639,2024-10-04,CUST-0123,Customer_123,Corporate,East,Furniture,Standing Desks,Furniture - Standing Desks,820.08,1,0.1,738.07,0.1,Second Class
ORD-20246640,2025-02-16,CUST-0605,Customer_605,Consumer,West,Furniture,Bookcases,Furniture - Bookcases,644.5,3,0.0,1933.5,187.96,First Class
ORD-20246641,2025-05-03,CUST-0490,Customer_490,Consumer,South,Technology,Laptops & PCs,Technology - Laptops & PCs,138.27,3,0.05,394.07,95.65,Second Class
ORD-20246642,2024-08-22,CUST-0107,Customer_107,Home Office,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,129.52,1,0.0,129.52,28.87,Standard Class
ORD-20246643,2025-08-15,CUST-0128,Customer_128,Corporate,North,Technology,Networking,Technology - Networking,251.8,1,,239.21,55.34,Standard Class
ORD-20246644,2025-06-13,CUST-0026,Customer_26,Corporate,South,Technology,Networking,Technology - Networking,208.33,2,0.05,395.83,100.6,First Class
ORD-20246645,2025-09-14,CUST-0045,Customer_45,Consumer,Central,Technology,Smartphones,Technology - Smartphones,677.06,1,0.1,609.35,107.51,Same Day
ORD-20246646,2024-11-11,CUST-0360,Customer_360,Corporate,West,Furniture,Standing Desks,Furniture - Standing Desks,303.38,1,0.1,273.04,-6.49,Second Class
ORD-20246647,2025-11-21,CUST-0008,Customer_8,Consumer,West,Technology,Peripherals,Technology - Peripherals,1012.88,1,0.0,1012.88,313.22,Standard Class
ORD-20246648,2025-05-27,CUST-0598,Customer_598,Home Office,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,27.44,1,0.05,26.07,4.57,Standard Class
ORD-20246649,2025-01-02,CUST-0641,Customer_641,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,70.35,1,0.0,70.35,17.25,Standard Class
ORD-20246650,2024-09-10,CUST-0137,Customer_137,Consumer,Central,Technology,Peripherals,Technology - Peripherals,1140.58,1,0.0,1140.58,340.88,First Class
ORD-20246651,2025-07-06,CUST-0030,Customer_30,Consumer,North,Technology,Peripherals,Technology - Peripherals,738.3,3,0.15,1882.66,284.17,Standard Class
ORD-20246652,2024-03-27,CUST-0201,Customer_201,Corporate,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,161.05,1,0.0,161.05,31.83,Standard Class
ORD-20246653,2024-07-02,CUST-0161,Customer_161,Consumer,North,Technology,Printers,Technology - Printers,767.9,2,0.15,1305.43,195.62,Standard Class
ORD-20246654,2025-08-01,CUST-0664,Customer_664,Corporate,East,Technology,Peripherals,Technology - Peripherals,323.49,1,0.1,291.14,56.56,Standard Class
ORD-20246655,2025-08-15,CUST-0402,Customer_402,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,146.38,1,0.05,139.06,25.3,Standard Class
ORD-20246656,2024-05-19,CUST-0393,Customer_393,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,98.2,4,0.0,392.8,97.64,Standard Class
ORD-20246657,2025-04-14,CUST-0471,Customer_471,Corporate,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,141.54,1,0.0,141.54,33.21,Second Class
ORD-20246658,2024-09-24,CUST-0319,Customer_319,Corporate,North,Technology,Laptops & PCs,Technology - Laptops & PCs,904.58,3,0.05,2578.05,680.59,Standard Class
ORD-20246659,2025-09-01,CUST-0056,Customer_56,Consumer,Central,Technology,Networking,Technology - Networking,1088.28,1,0.05,1033.87,242.55,Second Class
ORD-20246660,2025-09-26,CUST-0682,Customer_682,Consumer,Central,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,119.44,1,0.0,119.44,23.11,Second Class
ORD-20246661,2025-03-05,CUST-0361,Customer_361,Corporate,Central,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,85.7,1,0.05,81.41,12.55,Standard Class
ORD-20246662,2024-12-13,CUST-0744,Customer_744,Consumer,North,Technology,Smartphones,Technology - Smartphones,589.26,3,0.1,1591.0,343.67,Standard Class
ORD-20246663,2024-08-11,CUST-0338,Customer_338,Consumer,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,22.36,1,0.1,20.12,2.89,First Class
ORD-20246664,2024-09-14,CUST-0061,Customer_61,Consumer,South,Technology,Printers,Technology - Printers,1211.58,4,0.0,4846.32,1287.95,Standard Class
ORD-20246665,2024-07-18,CUST-0546,Customer_546,Consumer,North,Furniture,Bookcases,Furniture - Bookcases,532.6,4,0.0,2130.4,149.93,Second Class
ORD-20246666,2025-10-02,CUST-0322,Customer_322,Corporate,North,Technology,Printers,Technology - Printers,577.23,4,0.05,2193.47,580.5,First Class
ORD-20246667,2025-06-10,CUST-0740,Customer_740,Corporate,East,Technology,Laptops & PCs,Technology - Laptops & PCs,100.78,2,0.15,171.33,31.59,Standard Class
ORD-20246668,2025-03-25,CUST-0311,Customer_311,Consumer,North,Technology,Peripherals,Technology - Peripherals,727.45,1,0.3,509.21,14.5,Standard Class
ORD-20246669,2025-01-04,CUST-0355,Customer_355,Corporate,South,Technology,Printers,Technology - Printers,910.55,1,0.0,910.55,280.24,Second Class
ORD-20246670,2024-07-09,CUST-0750,Customer_750,Corporate,South,Technology,Laptops & PCs,Technology - Laptops & PCs,296.88,1,0.05,282.04,72.45,Second Class
ORD-20246671,2024-04-13,CUST-0465,Customer_465,Corporate,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,168.76,1,0.0,168.76,34.19,Second Class
ORD-20246672,2024-10-20,CUST-0258,Customer_258,Corporate,North,Furniture,Standing Desks,Furniture - Standing Desks,292.59,3,0.0,877.77,90.68,Standard Class
ORD-20246673,2024-09-24,CUST-0008,Customer_8,Consumer,West,Technology,Smartphones,Technology - Smartphones,411.94,2,,782.69,209.1,Standard Class
ORD-20246674,2025-01-07,CUST-0221,Customer_221,Corporate,East,Technology,Smartphones,Technology - Smartphones,689.8,1,0.1,620.82,120.75,Standard Class
ORD-20246675,2024-07-10,CUST-0250,Customer_250,Consumer,Central,Furniture,Filing Cabinets,Furniture - Filing Cabinets,585.25,1,0.05,555.99,31.4,Standard Class
ORD-20246676,2025-05-16,CUST-0559,Customer_559,Home Office,West,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,645.05,2,0.0,1290.1,87.11,Standard Class
ORD-20246677,2024-12-26,CUST-0131,Customer_131,Home Office,North,Furniture,Standing Desks,Furniture - Standing Desks,506.38,2,0.05,962.12,41.74,Standard Class
ORD-20246678,2024-04-15,CUST-0719,Customer_719,Corporate,East,Technology,Smartphones,Technology - Smartphones,212.16,3,0.0,636.48,167.97,Standard Class
ORD-20246679,2024-09-26,CUST-0530,Customer_530,Consumer,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,35.51,8,0.15,241.47,26.59,Standard Class
ORD-20246680,2025-10-21,CUST-0830,Customer_830,Corporate,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,29.49,1,0.0,29.49,6.43,Standard Class
ORD-20246681,2025-11-01,CUST-0046,Customer_46,Consumer,North,Technology,Printers,Technology - Printers,250.82,2,0.1,451.48,83.34,Standard Class
ORD-20246682,2025-07-10,CUST-0431,Customer_431,Corporate,South,Technology,Laptops & PCs,Technology - Laptops & PCs,767.49,2,0.1,1381.48,307.72,Standard Class
ORD-20246683,2024-12-07,CUST-0244,Customer_244,Consumer,North,Technology,Laptops & PCs,Technology - Laptops & PCs,620.34,2,0.15,1054.58,199.07,Standard Class
ORD-20246684,2025-06-15,CUST-0353,Customer_353,Corporate,East,Office Supplies,Desk Organization,Office Supplies - Desk Organization,128.97,2,0.0,257.94,55.65,Standard Class
ORD-20246685,2024-09-05,CUST-0384,Customer_384,Home Office,West,Technology,Printers,Technology - Printers,766.77,2,0.0,1533.54,416.32,First Class
ORD-20246686,2024-03-22,CUST-0842,Customer_842,Consumer,South,Furniture,Bookcases,Furniture - Bookcases,244.07,2,0.1,439.33,0.95,Second Class
ORD-20246687,2024-03-30,CUST-0690,Customer_690,Corporate,South,Technology,Laptops & PCs,Technology - Laptops & PCs,149.88,1,,142.39,38.19,Second Class
ORD-20246688,2024-08-23,CUST-0569,Customer_569,Corporate,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,140.97,1,0.3,98.68,2.34,Second Class
ORD-20246689,2025-06-19,CUST-0687,Customer_687,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,120.75,3,0.0,362.25,87.81,Standard Class
ORD-20246690,2024-08-28,CUST-0004,Customer_4,Consumer,North,Technology,Printers,Technology - Printers,1160.13,1,0.1,1044.12,202.48,First Class
ORD-20246691,2025-11-28,CUST-0046,Customer_46,Consumer,North,Office Supplies,Desk Organization,Office Supplies - Desk Organization,98.98,5,0.0,494.9,120.38,Standard Class
ORD-20246692,2024-02-23,CUST-0502,Customer_502,Consumer,South,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,215.96,1,0.3,151.17,-20.02,Standard Class
ORD-20246693,2025-09-20,CUST-0541,Customer_541,Consumer,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,164.91,4,0.15,560.69,74.14,Second Class
ORD-20246694,2025-01-22,CUST-0508,Customer_508,Home Office,Central,Office Supplies,Desk Organization,Office Supplies - Desk Organization,42.01,1,0.3,29.41,0.06,Second Class
ORD-20246695,2025-09-26,CUST-0466,Customer_466,Consumer,Central,Technology,Peripherals,Technology - Peripherals,997.7,8,0.1,7183.44,1546.38,Standard Class
ORD-20246696,2024-12-05,CUST-0613,Customer_613,Consumer,East,Technology,Networking,Technology - Networking,1371.9,2,0.0,2743.8,844.27,Standard Class
ORD-20246697,2025-08-08,CUST-0330,Customer_330,Corporate,West,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,94.61,2,0.0,189.22,38.32,Standard Class
ORD-20246698,2025-12-08,CUST-0657,Customer_657,Home Office,Central,Technology,Laptops & PCs,Technology - Laptops & PCs,1155.12,1,0.1,1039.61,236.92,Standard Class
ORD-20246699,2025-04-01,CUST-0622,Customer_622,Corporate,West,office supplies  ,Pens & Markers,Office Supplies - Pens & Markers,129.26,1,0.0,129.26,26.5,Second Class
ORD-20246700,2025-09-04,CUST-0725,Customer_725,Consumer,North,Technology,Peripherals,Technology - Peripherals,208.52,1,0.0,208.52,53.48,Standard Class
ORD-20246701,2025-10-25,CUST-0189,Customer_189,Home Office,West,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,376.42,1,0.0,376.42,23.16,Standard Class
ORD-20246702,2024-08-17,CUST-0565,Customer_565,Consumer,North,Furniture,Standing Desks,Furniture - Standing Desks,588.2,4,0.1,2117.52,54.74,Standard Class
ORD-20246703,2024-04-22,CUST-0027,Customer_27,Consumer,West,Furniture,Bookcases,Furniture - Bookcases,131.7,3,0.1,355.59,-2.51,Second Class
ORD-20246704,2025-09-10,CUST-0717,Customer_717,Corporate,East,Furniture,Filing Cabinets,Furniture - Filing Cabinets,829.47,1,0.0,829.47,44.67,Second Class
ORD-20246705,2024-03-28,CUST-0695,Customer_695,Home Office,West,Technology,Peripherals,Technology - Peripherals,1135.84,1,0.1,1022.26,228.28,Standard Class
ORD-20246706,2024-09-19,CUST-0417,Customer_417,Corporate,North,Technology,Networking,Technology - Networking,574.07,3,0.15,1463.88,257.79,First Class
ORD-20246707,2024-08-22,CUST-0555,Customer_555,Consumer,South,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,149.07,4,0.05,566.47,92.79,First Class
ORD-20246708,2024-08-09,CUST-0658,Customer_658,Home Office,West,technology  ,Smartphones,Technology - Smartphones,1279.66,1,0.15,1087.71,185.66,Second Class
ORD-20246709,2024-12-20,CUST-0210,Customer_210,Consumer,South,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,60.29,1,0.15,51.25,6.65,Standard Class
ORD-20246710,2025-04-14,CUST-0177,Customer_177,Home Office,North,Technology,Peripherals,Technology - Peripherals,598.81,1,0.0,598.81,169.87,Standard Class
ORD-20246711,2024-05-16,CUST-0749,Customer_749,Corporate,West,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,58.15,1,0.1,52.34,8.74,Standard Class
ORD-20246712,2025-01-25,CUST-0725,Customer_725,Consumer,North,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,52.79,3,0.0,158.37,30.25,Second Class
ORD-20246713,2024-02-09,CUST-0251,Customer_251,Home Office,South,Technology,Peripherals,Technology - Peripherals,473.45,4,0.0,1893.8,509.87,Standard Class
ORD-20246714,2025-04-08,CUST-0322,Customer_322,Corporate,North,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,58.28,1,0.05,55.37,10.66,Standard Class
ORD-20246715,2024-09-30,CUST-0138,Customer_138,Corporate,East,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,153.43,1,0.15,130.42,11.2,Standard Class
ORD-20246716,2024-01-23,CUST-0510,Customer_510,Corporate,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,177.23,8,0.0,1417.84,278.22,First Class
ORD-20246717,2024-10-11,CUST-0137,Customer_137,Consumer,Central,Technology,Printers,Technology - Printers,421.61,8,0.0,3372.88,1021.93,Standard Class
ORD-20246718,2025-11-12,CUST-0186,Customer_186,Consumer,Central,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,103.12,4,0.05,391.86,79.49,Standard Class
ORD-20246719,2025-01-31,CUST-0035,Customer_35,Corporate,West,Furniture,Bookcases,Furniture - Bookcases,198.92,1,0.15,169.08,-10.17,Same Day
ORD-20246720,2025-10-12,CUST-0343,Customer_343,Corporate,North,Furniture,Standing Desks,Furniture - Standing Desks,475.44,2,0.0,950.88,91.31,Standard Class
ORD-20246721,2025-04-29,CUST-0103,Customer_103,Home Office,East,Furniture,Filing Cabinets,Furniture - Filing Cabinets,451.3,2,0.15,767.21,-11.08,Second Class
ORD-20246722,2025-05-13,CUST-0787,Customer_787,Corporate,North,Technology,Printers,Technology - Printers,950.81,2,0.05,1806.54,407.53,Standard Class
ORD-20246723,2025-03-05,CUST-0080,Customer_80,Corporate,West,Office Supplies,Binders & Storage,Office Supplies - Binders & Storage,165.92,5,0.0,829.6,202.34,Standard Class
ORD-20246724,2025-08-05,CUST-0660,Customer_660,Consumer,Central,Office Supplies,Paper & Stationery,Office Supplies - Paper & Stationery,19.5,8,0.3,109.2,2.6,Second Class
ORD-20246725,2024-12-02,CUST-0560,Customer_560,Home Office,North,Furniture,Filing Cabinets,Furniture - Filing Cabinets,542.91,1,0.0,542.91,38.45,Standard Class
ORD-20246726,2025-02-05,CUST-0330,Customer_330,Corporate,West,Technology,Printers,Technology - Printers,1308.14,2,0.05,2485.47,530.12,Second Class
ORD-20246727,2025-07-08,CUST-0130,Customer_130,Home Office,North,office supplies  ,Paper & Stationery,Office Supplies - Paper & Stationery,113.14,1,0.05,107.48,17.1,First Class
ORD-20246728,2024-07-05,CUST-0247,Customer_247,Consumer,East,technology  ,Peripherals,Technology - Peripherals,617.09,1,0.15,524.53,90.49,Standard Class
ORD-20246729,2025-07-06,CUST-0360,Customer_360,Corporate,West,Office Supplies,Desk Organization,Office Supplies - Desk Organization,130.72,1,0.0,130.72,30.57,Standard Class
ORD-20246730,2024-08-30,CUST-0499,Customer_499,Consumer,West,Technology,Printers,Technology - Printers,1306.43,5,0.15,5552.33,861.37,Standard Class
ORD-20246731,2024-11-04,CUST-0364,Customer_364,Corporate,Central,Furniture,Ergonomic Chairs,Furniture - Ergonomic Chairs,134.08,1,0.0,134.08,13.18,First Class
ORD-20246732,2025-06-23,CUST-0575,Customer_575,Home Office,North,Office Supplies,Pens & Markers,Office Supplies - Pens & Markers,43.11,4,0.0,172.44,38.8,Standard Class
ORD-20246733,2025-08-15,CUST-0719,Customer_719,Corporate,East,Technology,Networking,Technology - Networking,579.87,1,0.1,521.88,106.63,Second Class
